type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject		CC0			California Academy of Sciences. CAS Mammalogy (MAM). Record ID: urn:catalog:CAS:MAM:25468. Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=mam (source published on 2019-07-23)	http://portal.vertnet.org/o/cas/mam?id=urn-catalog-cas-mam-25468				CAS	MAM		PreservedSpecimen				urn:catalog:CAS:MAM:25468	25468	LT3148	Oakland Zoo		male	adult			managed		TISSUE; SL							Complete skeleton.  Born 1972, died 01 Apr 1999.											1999-04-13		103	103	1999	4	13	13 Apr 1999																		Oakland Zoo, Oakland.																																																			Douglas J. Long	2001-11-19						Theropithecus gelada gelada					Animalia; Chordata; Mammalia; Primates; Cercopithecidae	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada	gelada													adult	M		California Academy of Sciences. CAS Mammalogy (MAM). Source: http://ipt.calacademy.org:8080/ipt/resource.do?r=mam (source published on 2019-07-23)	6ce7290f-47f6-4046-8356-371f5b6749df	66522820-055c-11d8-b84e-b8a03c50a862	mflannery@calacademy.org	Maureen Flannery	2019-07-23	2019-08-04	no migrator	0	1	1	0	0	specimen	0
PhysicalObject	2016-12-16T14:50:26.000CMT	https://creativecommons.org/publicdomain/zero/1.0/	The Field Museum of Natural History	http://fieldmuseum.org/about/copyright-information	Field Museum of Natural History. Field Museum of Natural History (Zoology) Mammal Collection. Record ID: 5a2389ac-4057-4f0d-b6fe-4d7a740c5533. Source: http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals (source published on 2017-10-18)	http://portal.vertnet.org/o/fmnh/mammals?id=5a2389ac-4057-4f0d-b6fe-4d7a740c5533	FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		PreservedSpecimen				5a2389ac-4057-4f0d-b6fe-4d7a740c5533	27189	AMB-522	A. M. Bailey		female														2526415									3058	1927-02-16		47	47	1927	2	16									Africa, Ethiopia, Shoa, Salali, Ethiopean: Blue Nile R, S bank, Mulu, 45 mi NW	Africa				Ethiopia		Shoa	Salali		Blue Nile R, S bank, Mulu, 45 mi NW																																																										Theropithecus gelada					Animalia Chordata Mammalia Primates Cercopithecidae	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada															Female		Field Museum of Natural History. Field Museum of Natural History (Zoology) Mammal Collection. Source: http://fmipt.fieldmuseum.org:8080/ipt/resource.do?r=fmnh_mammals (source published on 2017-10-18)	41fc5c40-5e81-496f-9733-6b5681b3b7a5	7b8aff00-a9f8-11d8-944b-b8a03c50a862	sgrant@fieldmuseum.org	Sharon Grant	2017-10-18	2019-02-28	no migrator	0	0	0	0	0	specimen	0
PhysicalObject	2015-06-03 14:04:53.0	CC-BY-NC	President and Fellows of Harvard College		Museum of Comparative Zoology, Harvard University. Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET. Record ID: MCZ:Mamm:23986. Source: http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet (source published on 2017-07-11)	http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:23986	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		PreservedSpecimen			{"sex":"male"}	MCZ:Mamm:23986	23986		[no agent data]	1	male						skull (dry)	unknown	http://mczbase.mcz.harvard.edu/specimen_images/mammalogy/ct_data/deliverable/MCZ23986_Theropithecus_gelada_3D.pdf|http://mczbase.mcz.harvard.edu/specimen_images/mammalogy/ct_data/deliverable/MCZ23986_Theropithecus_gelada_3D_mand.pdf					sex: male											1927-03-08		67	67	1927	3	8	Migrated as 08-Mar-1927								Africa: Ethiopia	Africa				Ethiopia	ET				Abyssinia (Ethiopia)	Abyssinia																																																		[no agent data]							Theropithecus gelada					Animalia Chordata Mammalia Primates Cercopithecidae Theropithecus gelada	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada				(Rüppell, 1835)		ICZN									male		Museum of Comparative Zoology, Harvard University. Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET. Source: http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet (source published on 2017-07-11)	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	bhaley@oeb.harvard.edu	Brendan Haley	2017-07-11	2018-09-22	no migrator	1	0	0	0	0	specimen	0
PhysicalObject	2016-11-01 14:56:49.0	CC-BY-NC	President and Fellows of Harvard College		Museum of Comparative Zoology, Harvard University. Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET. Record ID: MCZ:Mamm:6377. Source: http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet (source published on 2017-07-11)	http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:6377	b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Mamm		PreservedSpecimen			{"age class":"juvenile", "sex":"unknown"}	MCZ:Mamm:6377	6377		[no agent data]	1	undetermined	juvenile					skin (dry); skeleton (dry)	unknown	http://mczbase.mcz.harvard.edu/specimen_images/mammalogy/ct_data/deliverable/MCZ6377_Theropithecus_gelada_3D.pdf					age class: juvenile; sex: unknown											1700-01-01		1	1	1700	1	1	[no verbatim date data]								Africa: Ethiopia	Africa				Ethiopia	ET					[no verbatim locality data]																																																		[no agent data]							Theropithecus gelada					Animalia Chordata Mammalia Primates Cercopithecidae Theropithecus gelada	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada				(Rüppell, 1835)		ICZN									unknown		Museum of Comparative Zoology, Harvard University. Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET. Source: http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet (source published on 2017-07-11)	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	bhaley@oeb.harvard.edu	Brendan Haley	2017-07-11	2018-09-22	no migrator	1	0	0	0	0	specimen	0
PhysicalObject	2016-07-13 10:02:07.0				Museum national d'Histoire naturelle. Mammals collection (ZM) of the Muséum national d'Histoire naturelle (MNHN - Paris). Record ID: http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1969-449. Source: http://collections.mnhn.fr/ipt/resource.do?r=mnhn-zm (source published on 2015-04-03)	http://portal.vertnet.org/o/mnhn/zm?id=http-coldb-mnhn-fr-catalognumber-mnhn-zm-mo-1969-449				MNHN	ZM		PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1969-449	MO-1969-449		Dorst, Jean|Dorst, Jean		male																								1968-07-04		186	186	1968	7	4	1968-07-04	Plateau de cultures entre deux falaises élevées								Afrique				Ethiopie	ET				Debarek	10 km au Nord																																																									Theropithecus gelada Rüppell, 1835																	Rüppell, 1835											M		Museum national d'Histoire naturelle. Mammals collection (ZM) of the Muséum national d'Histoire naturelle (MNHN - Paris). Source: http://collections.mnhn.fr/ipt/resource.do?r=mnhn-zm (source published on 2015-04-03)	3959ee49-7678-4a88-9049-5dfc55ccebf3	2cd829bb-b713-433d-99cf-64bef11e5b3e	http://colhelper.mnhn.fr/	Cécile Callou	2015-04-03	2016-07-20	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-07-13 10:02:07.0				Museum national d'Histoire naturelle. Mammals collection (ZM) of the Muséum national d'Histoire naturelle (MNHN - Paris). Record ID: http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1969-452. Source: http://collections.mnhn.fr/ipt/resource.do?r=mnhn-zm (source published on 2015-04-03)	http://portal.vertnet.org/o/mnhn/zm?id=http-coldb-mnhn-fr-catalognumber-mnhn-zm-mo-1969-452				MNHN	ZM		PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1969-452	MO-1969-452		Dorst, Jean|Dorst, Jean		female	Ad																							1968-07-04		186	186	1968	7	4	1968-07-04	Plateau de cultures entre deux falaises élevées								Afrique				Ethiopie	ET				Debarek	10 km au Nord																																																									Theropithecus gelada Rüppell, 1835																	Rüppell, 1835										Ad	F		Museum national d'Histoire naturelle. Mammals collection (ZM) of the Muséum national d'Histoire naturelle (MNHN - Paris). Source: http://collections.mnhn.fr/ipt/resource.do?r=mnhn-zm (source published on 2015-04-03)	3959ee49-7678-4a88-9049-5dfc55ccebf3	2cd829bb-b713-433d-99cf-64bef11e5b3e	http://colhelper.mnhn.fr/	Cécile Callou	2015-04-03	2016-07-20	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-07-13 10:02:07.0				Museum national d'Histoire naturelle. Mammals collection (ZM) of the Muséum national d'Histoire naturelle (MNHN - Paris). Record ID: http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1972-360. Source: http://collections.mnhn.fr/ipt/resource.do?r=mnhn-zm (source published on 2015-04-03)	http://portal.vertnet.org/o/mnhn/zm?id=http-coldb-mnhn-fr-catalognumber-mnhn-zm-mo-1972-360				MNHN	ZM		PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1972-360	MO-1972-360		Dorst, Jean|Dorst, Jean		male	Ad																							1972-03-02		62	62	1972	3	2	1972-03-02									Afrique				Ethiopie	ET				Débré Libanos																																																										Theropithecus gelada Rüppell, 1835																	Rüppell, 1835										Ad	M		Museum national d'Histoire naturelle. Mammals collection (ZM) of the Muséum national d'Histoire naturelle (MNHN - Paris). Source: http://collections.mnhn.fr/ipt/resource.do?r=mnhn-zm (source published on 2015-04-03)	3959ee49-7678-4a88-9049-5dfc55ccebf3	2cd829bb-b713-433d-99cf-64bef11e5b3e	http://colhelper.mnhn.fr/	Cécile Callou	2015-04-03	2016-07-20	no migrator	0	0	0	0		specimen	0
PhysicalObject	2009-02-26	CC0		http://vertnet.org/resources/norms.html	Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: 1c611d8c-0bf4-4502-95a3-3dfb3a4cb594. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	http://portal.vertnet.org/o/nhmuk/zoo?id=1c611d8c-0bf4-4502-95a3-3dfb3a4cb594	http://biocol.org/urn:lsid:biocol.org:col:34665			NHMUK	ZOO		FossilSpecimen			{"kindofobject": "skin", "recordtype": "Mammal Group Part", "created": "2007-05-28", "donorname": "Blaine, G. (Major)", "relationshipofresource": "Parts", "centroid": false, "subdepartment": "Mammalia", "registrationcode": "MA", "dqi": "No errors", "relatedresourceid": "1c611d8c-0bf4-4502-95a3-3dfb3a4cb594"}	1c611d8c-0bf4-4502-95a3-3dfb3a4cb594	1924.8.7.6				male	juvenile				present							NHMUK:ecatalogue:4077921												1924-02-18		49	49	1924	2	18	1924-02-18								| Ethiopia |  |  |  |  |  |	Africa				Ethiopia	ET					Ethiopia																																																									Theropithecus gelada					Animalia | Chordata | Mammalia | Primates |  | Theropithecus |	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN								juvenile	male		Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	data@nhm.ac.uk	The Natural History Museum, London	2015-10-10	2016-08-11	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2014-09-19	CC0		http://vertnet.org/resources/norms.html	Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: 2792852a-0c35-469e-b65b-4f18ab92e0c3. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	http://portal.vertnet.org/o/nhmuk/zoo?id=2792852a-0c35-469e-b65b-4f18ab92e0c3	http://biocol.org/urn:lsid:biocol.org:col:34665			NHMUK	ZOO		FossilSpecimen			{"kindofobject": "Skull", "recordtype": "Mammal Group Part", "parttype": "Skull", "created": "2014-09-19", "relationshipofresource": "Parts", "centroid": false, "subdepartment": "Mammalia", "registrationcode": "MA", "kindofcollection": "Dry", "dqi": "Minor errors", "relatedresourceid": "2792852a-0c35-469e-b65b-4f18ab92e0c3"}	2792852a-0c35-469e-b65b-4f18ab92e0c3	1973.R.293				male	adult				present							NHMUK:ecatalogue:4281092												1900-03-06		65	65	1900	3	6	1900-03-06								| Abyssinia Ethiopia | Shoa |  |  |  |  |	Africa				Ethiopia	ET	Shoa				Abyssinia Ethiopia | Shoa																																																									Theropithecus theropithecus gelada Ru^ppell  1835					Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Theropithecus |	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		theropithecus	gelada	subspecies		Ru^ppell  1835		ICZN								adult	male		Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	data@nhm.ac.uk	The Natural History Museum, London	2015-10-10	2016-08-11	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2009-02-26	CC0		http://vertnet.org/resources/norms.html	Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: 4efd4019-b8ff-43c5-b153-42e83a3f1d16. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	http://portal.vertnet.org/o/nhmuk/zoo?id=4efd4019-b8ff-43c5-b153-42e83a3f1d16	http://biocol.org/urn:lsid:biocol.org:col:34665			NHMUK	ZOO		FossilSpecimen			{"kindofobject": "skin", "recordtype": "Mammal Group Part", "created": "2007-05-28", "donorname": "Blaine, G. (Major)", "relationshipofresource": "Parts", "centroid": false, "subdepartment": "Mammalia", "registrationcode": "MA", "dqi": "No errors", "relatedresourceid": "da6f55ed-5236-4f20-b1fd-a3e8a834e482;4efd4019-b8ff-43c5-b153-42e83a3f1d16"}	4efd4019-b8ff-43c5-b153-42e83a3f1d16	1924.8.7.7				female	infant				present							NHMUK:ecatalogue:4077924												1924-03-09		69	69	1924	3	9	1924-03-09								| Ethiopia |  |  |  |  |  |	Africa				Ethiopia	ET					Ethiopia																																																									Theropithecus gelada					Animalia | Chordata | Mammalia | Primates |  | Theropithecus |	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN								infant	female		Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	data@nhm.ac.uk	The Natural History Museum, London	2015-10-10	2016-08-11	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2009-02-26	CC0		http://vertnet.org/resources/norms.html	Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: ab4c99d3-9c96-4e72-a0fc-1fe7dd59c4db. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	http://portal.vertnet.org/o/nhmuk/zoo?id=ab4c99d3-9c96-4e72-a0fc-1fe7dd59c4db	http://biocol.org/urn:lsid:biocol.org:col:34665			NHMUK	ZOO		FossilSpecimen			{"kindofobject": "skull", "recordtype": "Mammal Group Part", "parttype": "Skull", "created": "2007-05-28", "donorname": "G W. Grabham", "relationshipofresource": "Parts", "centroid": false, "subdepartment": "Mammalia", "registrationcode": "MA", "dqi": "No errors", "relatedresourceid": "ab4c99d3-9c96-4e72-a0fc-1fe7dd59c4db;d17e3af7-6e0f-46f6-9669-7435fba97d6f"}	ab4c99d3-9c96-4e72-a0fc-1fe7dd59c4db	1921.11.25.1				male	adult				present							NHMUK:ecatalogue:4077548												1920-12-10		345	345	1920	12	10	1920-12-10								| Ethiopia |  |  |  |  |  |	Africa				Ethiopia	ET					Ethiopia																																																									Theropithecus gelada					Animalia | Chordata | Mammalia | Primates |  | Theropithecus |	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN								adult	male		Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	data@nhm.ac.uk	The Natural History Museum, London	2015-10-10	2016-08-11	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2009-02-26	CC0		http://vertnet.org/resources/norms.html	Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: cf84bc9d-e41f-49ee-8574-a94d502f10ac. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	http://portal.vertnet.org/o/nhmuk/zoo?id=cf84bc9d-e41f-49ee-8574-a94d502f10ac	http://biocol.org/urn:lsid:biocol.org:col:34665			NHMUK	ZOO		FossilSpecimen			{"kindofobject": "skull", "recordtype": "Mammal Group Part", "parttype": "Skull", "created": "2007-05-28", "donorname": "Blaine, G. (Major)", "relationshipofresource": "Parts", "centroid": false, "subdepartment": "Mammalia", "registrationcode": "MA", "dqi": "No errors", "relatedresourceid": "7ab7a4cf-d73c-4101-a042-b148352e202c;cf84bc9d-e41f-49ee-8574-a94d502f10ac"}	cf84bc9d-e41f-49ee-8574-a94d502f10ac	1924.8.7.3				male	adult				present							NHMUK:ecatalogue:4077914												1924-02-09		40	40	1924	2	9	1924-02-09								| Ethiopia |  |  |  |  |  |	Africa				Ethiopia	ET					Ethiopia																																																									Theropithecus gelada					Animalia | Chordata | Mammalia | Primates |  | Theropithecus |	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN								adult	male		Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10)	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	data@nhm.ac.uk	The Natural History Museum, London	2015-10-10	2016-08-11	2015-09-20	0	0	0	1		specimen	0
PhysicalObject	2019-08-28	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	San Diego Natural History Museum. SDNHM Mammology Collection. Record ID: urn:catalog:SDNHM:Mammals:24192. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm-mammals (source published on 2019-08-29)	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-24192	http://grbio.org/cool/4ksk-xsw5			SDNHM	Mammals		PreservedSpecimen				urn:catalog:SDNHM:Mammals:24192	24192				male					present	complete skeleton						SDZ48234	skeleton											2005-08-29		241	241	2005	8	29	8/29/2005 0:00:00																		San Diego Zoo	San Diego Zoo																																																									Theropithecus gelada					Theropithecus	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN									male		San Diego Natural History Museum. SDNHM Mammology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm-mammals (source published on 2019-08-29)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	birds@sdnhm.org	Philip Unitt	2019-08-29	2019-08-31	2018-11-03	0	0	0	0	0	specimen	0
PhysicalObject	2019-08-28	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	San Diego Natural History Museum. SDNHM Mammology Collection. Record ID: urn:catalog:SDNHM:Mammals:24517. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm-mammals (source published on 2019-08-29)	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-24517	http://grbio.org/cool/4ksk-xsw5			SDNHM	Mammals		PreservedSpecimen				urn:catalog:SDNHM:Mammals:24517	24517				male					present	complete skeleton						SDZ 51731	skeleton											2009-01-30		30	30	2009	1	30	1/30/2009 0:00:00																		San Diego Zoo	San Diego Zoo																																																									Theropithecus gelada					Theropithecus	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Theropithecus		gelada		species				ICZN									male		San Diego Natural History Museum. SDNHM Mammology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=sdnhm-mammals (source published on 2019-08-29)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	birds@sdnhm.org	Philip Unitt	2019-08-29	2019-08-31	2018-11-03	0	0	0	0	0	specimen	0
